"guid","title","published","body"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20110817194800.the-man-in-the-tall-hat/the-man-in-the-tall-hat.html","The Man In The Tall Hat",1313603280,"#The Man In The Tall Hat#
She was a kid, a girl, someone's baby. Not a dame, or a broad, or a skirt. And not the kind of girl you expected to see this side of town, where the wild things were.

But there she was. There she was with her blond hair dyed orange by dried blood. There her teeth where, smashed and scattered around like a broken daisy chain. There she lay, dead and bloody and blond and still someone's kid, even if right now nobody cared.

""Another one,"" grumbled the beat cop, the dead girl at his feet as inconvenient to him as a cold cup of coffee. ""Whoever this guy is, he's racking 'em up alright. What was she, prostitute?""

The detective squatted down next to the body, flicking the dead girl's hair back with the end of a well chewed pen.

""Don't recognise her,"" he said, impassively. ""I'll ask the boys in vice, see if they know her.""

""Hah, yeah. Maybe one of them was a regular, eh?"" joked the cop. He pulled a boiled sweet from his pocket and unwrapped it noisily. ""Always fancied vice myself, you know? From what I've heard ...""

""I wouldn't know,"" said the detective, interrupting the cop. Watching from the alleyway opposite, Harry smiled. Maybe there were still a few good police in the city. Not that having a good heart gave you a good head, but it was a start if nothing else. Harry continued to watch as the detective poked and prodded, made notes with his well chewed pen in a dog-eared notepad, and ignored the cop's attempts to engage him a conversation about the relative ""perks"" of working in vice.

Harry heard the rain drum its wet fingertips on the brim of his top hat before he felt it.

""Cover her up,"" said the detective. ""Looks like the forensics boys are going to be a while.""

The cop took of his uniform jacket, grumbling, and tossed it carelessly across the girl. It covered her body and head, leaving her pale, bare legs exposed to the rain. The rainwater ran underneath her body, and brought tiny rivulets of diluted blood trickling down her thighs. ""I suppose you expect me to just stand here in me shirtsleeves then?"" asked the cop, sarcastically. ""I'll catch my bloody death.""

""I'll wait, you knock off for the night. Sight like this, I'm sure you need some time to get over it, right?"" It was a clumsy gambit, but the cop wasn't the type to pick up on subtlety. A hint needed to hit him square between the eyes.

""Yeah, yeah,"" the cop replied, crunching the sweet as if it had the idea in its centre. ""I should probably, you know, get some help ... or something. See someone, you know, about the stress?""

""Post ... traumatic ... stress ... disorder,"" the detective said, slowly enough that even the cop's brain could record the words. ""Friend of mine found a dead hobo in a bin once, folded up like a five pound note. Got six grand compensation, cushy desk job when he got back too. Rest of the guys spent the next six months checking every bin they passed.""

The cop nodded slowly. ""Yeah ... yeah.""

The detective looked at him, raising an eyebrow. He all but nudged him. Harry stifled a chuckle. Some people had so little imagination. 

""So, I should probably go then,"" said the cop. The final safety checks. This was happening. The detective was sending him on his way, no questions asked. Take a break. Have a freebie. Top up the pension fund with a little handout from the city. You've had a bad day.

The detective didn't answer, just grunted and squatted back down over the dead girl. The only other witness to this tiny crime of corruption, she wasn't going to say anything. Harry watched as the cop slunk away, his pace quickening as he put some distance between him, the detective, and the dead girl that was his ticket to a fat payout and a cushy desk job. He got in his car, fired up the engine, and raced off into the wet night.

Harry waited until he was around the corner and out of sight before crossing the road. He tipped his top hat to the detective in greeting.

""You took your time,"" complained the detective.

""Been watching,"" replied Harry. ""Watching you play shove haypenny with our friends slow brain. What a regrettably small brain he must have, rattled around in that cavernous head.""

The detective snapped his fingers. It was hard to keep Harry on topic. His mind wandered like litter in the breeze. ""And speaking of heads?""

Harry looked down as the detective pulled the cop's raid sodden coat back from the girl's body. Her head had rolled to one side, a glassy eye staring up into the rain. Harry ran his eyes across the gap between head and body, the tattered edges of the neck curling in the rain.

""Oh yes, yes, that's his work. Cut cut, snap, snap. The Queen has been here with her chief chopper of heads.""

The detective rubbed his eyes. 

""I guessed that much,"" he said. ""We've managed to keep this out of the papers for now, so a copycat isn't likely. Not yet, anyway.""

""I knew a cat once,"" replied Harry. ""If this is him and not the Queen, you'll never catch him.""

""No, I mean a copycat. Someone copying what the Queen is doing.""

""Oh, she wouldn't stand for that.""

The detective looked at Harry. Mad Harry, Harry the Hatter. At first he hadn't believed that he was real, hadn't believed any of it was real."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20110822150715.chem/chem.html","Chem",1314018435,"#Chem#
Chem hadn't seen a human for almost forty years, the day he came across the girl. He found her scavenging on the edge of the farm, digging for roots and grubs. She was using her hands, the humans had not reinvented tools yet, and it was her yelp as her fingers struck a hidden rock that alerted him. Chem's hearing was acute enough to hear the petals of the plants in his garden unfold in the early morning sun, and the scream of a human was deafening by comparison.

Chem wondered if she knew what he was. Clearly, he was not an animal of any type. And plants, even in this new strange world that had grown from the corpse of the last, did not walk about on two legs. He thought perhaps that the human girl saw him for what he was; a slab of rock and clay, formed in a mould in a factory, and imbued with alchemical life my a process that had once been mystical, but that had become the property of scientists and industrialists. They hadn't liked the word ""Golum"", it wasn't marketable. But that was what he was.

The girl had looked up at him, blonde hair matted with dirt and covering half her face, squinting in the sunlight, and held out her bloody hand. Chem had suspected that there were still humans, hiding underground. This was a young one, probably unschooled in their ways of evasion and cunning.

Chem's own hand, eight fingered and two thumbed, dwarfed the girl's as he reached down to her and crushed her head like a piece of overripe fruit. Blood and brains squired out from between his digits, splattering on the ground. The plants in the garden, despite their lack of legs, sensed the blood and shuffled anxiously.

""Always hungry,"" said Chem, his voice a landslide of gravel, and smiled at his charges. He would have to hunt the other humans down, but for now there was the garden, and there was still so much work to do. It barely covered the continent, after all.

Whoever had replaced the golum's instructions with the words ""Save the Earth"" clearly had no idea how big a job it really was."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20110825122106.blood-in-the-water/blood-in-the-water.html","Blood In The Water",1314267666,"#Blood In The Water#
The Synder Brothers weren't smart people, but they were smart enough to know that when you got into trouble ... when you got into real trouble ... you went to see Cassius. And they were smart enough to know that they were in real trouble.

""You knock,"" said Ray, the older brother and, by right of birth, the leader of this band of two.

""You knock,"" replied George, the younger brother and, by lack of right of birth, the follower and the one carrying the blood soaked mass, bundled up in dirty sheets, that was the very trouble that the Synders needed Cassius to fix.

Ray shrugged and thumped on the door with his fist. His knuckles were bloody, just like the sheets, and left dark brown patches on the rough wood of the door. ""He'd better be in.""

The door swung open soundlessly. ""He's in,"" said Cassius, his voice like honey and poison at the same time. The Synders didn't believe for a minute in all the voodoo bullshit that Cassius surrounded himself with, but even they had to admit that he had style. ""Come on in, you're late.""

Ray and George stepped warily into Cassius' small shack. Cassius had the place done out to fool the tourists, a mess of skulls and candles and feathers, all the trappings a rube would expect of the Voodoo man, but it wasn't that that made Ray and George uneasy. No, ignoring the voodoo stuff was one thing, but ignoring Cassius' price was another. And there was always a price for Cassius' help.

That was why people only came here when they were in real trouble.

""Put it down, man, and rest yourself,"" said Cassius, pulling an old chair out from underneath a small table. George looked at his brother warily, waiting for the nod that meant it was OK to do as he was being told. Ray nodded, and pulled out a chair for himself. Dealing with Cassius was like dealing with a cornered snake; you didn't make any sudden moves, and you kept your eyes on where his eyes were looking.

George stooped and dropped the bundle onto the floor. A small bare leg and pudgy foot popped out, and a small pink shoe bounced loose.

""Fuck's sake, George!"" spat Ray, snatching up the shoe and shoving it, and the leg, back inside the mound of bloody sheets. When he turned back to the table, Cassius was smiling, his yellow and black teeth a billboard that announced ""YOU'RE FUCKED"" to anyone who saw them.

""Guess I don't need to ask what it is that you boys need then, huh?"" he said, pulling a bent joint from a pocket in his waistcoat and lighting it from a candle.

""It was an accident,"" said Ray, ""George, he ...""

Cassius held up his hands and blew out a plume of blue smoke that coiled like a viper in the air. ""Brother, Cassius isn't here to judge you. I'm just here to help.""

""For a price,"" said Ray.

""For a price,"" replied Cassius.

Ray reached into the pocket of his jeans and pulled our a roll of dirty notes. There was blood on these as well, but it wasn't Ray's.

""This is all we've got,"" said Ray, tossing the money onto the table.

Cassius raised an eyebrow, looking at the money curiously. ""Funny thing is, I usually set the price, not the other way 'round.""

Ray swallowed. He'd gripped the snake now, and it looked like he had the end that bit. He looked at his brother, sitting cross-legged on the floor next to the pile of sheets that could send them both to prison, or the chair. It was all the kid could do not to break down in tears.

""I can get more,"" said Ray. ""But I'll need more time. I'm good for the rest Cassius, I swear it, but we need help now. George he ... he can't go to prison.""

Cassius blew out another plume of smoke, another snake in the air that writhed past Ray, stinging his eyes.

""I don't wanna hear it, brother,"" said the voodoo man. ""Accessory after the fact, and all that, yeah? You tell me what happened, I got to keep that shit secret if the cops coming knocking. Right now, I'm just a guy, you're just a guy, and you want a favour. That's it.""

""Yeah, yeah,"" Ray croaked, relief robbing him of his voice for a moment. ""Just guys. I won't let you down, Cassius.""

Ray held out his hand, and it hung in the air limply as Cassius picked up the money from the table and shoved it inside his waistcoat. ""Follow me boys,"" he said, picking his way across the small shack between the cramped furniture and voodoo paraphenalia, carefully avoiding the mound of bloody sheets in the middle of the floor. ""Let's go meet Sobek.""

Leaving the shack through the back door, Ray and George carried the bundle between them. It was only yards from Cassius' back door to the edge of the swamp, and the ground was wet and treacherous underfoot. Cassius led the way, the glowing tip of his joint the only light other than the fat amber moon that lurked behind the clouds overhead.

""Ignore the sign,"" said Cassisu with a chuckle, as the strange trio passed a sign admonishing passer's by for ""Feeding or Molesting"" the alligators. ""Although, I guess you two have already done all your molesting for the day, huh?""

Ray didn't answer. If there was anywhere where Cassius was most dangerous, it was here, disappearing into the fertile green and brown world of the swamp. He'd heard a rumour once that Cassius had a family living in the swamp, somewhere.

They reached the edge of a small glade, where the ground gave way to dark, murky waters. Strange swamp things moved under the surface, scattering as Cassius crouched down and dipped his finger into the water. He swirled this way and that, making patterns that caused the water to move in strange ways.

""Look away, George,"" said Ray to his brother. ""Close your eyes.""

In the darkness of the water, something gleamed, and Ray got the impression that something was swimming up towards them from a depth far deeper than the swallow pool should have had. The water began to foam and swirl, is if it was going to drain suddenly away. Cassius smiled, his ""FUCK YOU"" grin, and yanked his finger out of the water as a pair of monsterous green and black jaws burst forth, snapping at the air with jagged teeth.

With a crash, Sobek landed on the ground, snarling and hissing. Ray had never seen anything like it. bigger than any 'gator or croc' he'd even seen, the creature was the size of five or six men. The ground sank underneath the creature's broad, horned feet and its thick tail disappeared back into the water behind it. The jaws, longer than a man's arm and leg together, grew still as Cassius lay his hand gently on the creature's nose and whispered to it in whatever strange tongue voodoo men speak to such creatures in. Ray couldn't understand it, could barely hear it, but the part of his brain that he had inherited from some long dead lizard insisted that there were words.

""Sobek accepts your offering,"" Cassius said, ""Place it here.""

Ray took the full weight of the bundle from George and lay it down in front of the gargantuan Sobek. Behind him, George whimpered like a child. Ray could smell piss and watched as a dark patch spread on the front of his brother's jeans. Sobek's nose dipped to the bundle, and snuffled at it.

Ray closed his eyes as the creature opened its massive jaws to slowly engulf the bundle. The sheets, the blood, the tiny leg, the shoe, and everything else that had remained mercifully hidden from view disappeared into the dark gulf of Sobek's jaws. He kept his eyes tight shut through the noises that came next; snapping, crunching, popping, ripping. Sobek gobbled and chewed and swallowed down the Snyder Brother's dirty little secret in mere moments.

""It's over,"" said Cassius, and Ray opened his eyes. The creature, Sobek, was gone ... and so was George.

""There's no evidence that will come back to you,"" said Cassius. ""That's how it works. What Sobek eats is gone from the world as if it were never there. The girl's parents won't look for her, and even George will fade from your memory in time.""

""That's ... good,"" said Ray. A numbness had crept over him. He wondered if it were simple shock, or whether this was what it felt like when Sobek's teeth nibbled pieces out of your memory. ""He ... he didn't scream ...""

Cassius wrapped his arm around Ray and began to steer him away from the glade, back out of the swamp and away from the place where his brother had stood for the last time. ""My gift to you,"" said Cassius, ""As a guy, to another guy, just doing a favour. It's better that way. Otherwise, the screaming is the only thing you can remember, and you'll never know why.""
<blockquote>Thanks to <a href=""http://mariakellyauthor.com/2011/08/21/writing-prompt-15-hodgepodge/"">Maria Kelly for today's writing prompt</a>.</blockquote>"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20111130234245.butterflies/butterflies.html","Butterflies",1322692965,"#Butterflies#
# Butterfly

Aquamarine landed silently on the leaf next to her father, her wings beating softly in the warm summer air. She loved flying on a night like this, when the heat that had baked the ground during the day was released in wave upon wave of warmth. It was the whole world breathing out, lifting her on its breath.

But that was the way that Aquamarine saw things, and her father considered her a frivalous creature.

""Father?""

Aquamarine's father did not turn his eyes away from the battlefield. ""Captain,"" he replied flatly. He would only ever address her by her rank here on the field of battle. She would have traded every breath the world had just to hear him call her by her own name again.

""How goes it?""

Aquamarine's father lowered his viewing glass. He looked weary, and his wings were drooping and gray.

""The grass continues its onslaught against the tree's territory. The earthworms have broken through the northern sea shell barrier, there are slugs on the march ...""

Aquamarine grabbed her father instinctively as he stumbled forward, his legs suddenly to weak to support him. His wings had turned a deeper gray, with barely a trace of their original bold red to be seen.

""When did you last sleep father?""

""I will sleep when the garden is secure, when our people are safe.""

Gently lowering her father down, Aquamarine rested beside him on the leaf. Beneath them, the sounds of the garden raged. The leaf trembled, and Aquamarine's wings fluttered instinctively.

""Fly,"" her father gasped. ""Fly while you still can.""

""Shhh, there's plenty of time. I'm only at my third moon.""

""This war has run for more than a hundred moons, child. My father fought, his father, his father before that. What are we fighting for, if not the freedom to fly?""

Aquamarine smiled. ""Sometimes, father, I think you fight because you like it.""

""Hah,"" the old man laughed. His wings flared with colour for a moment, an explosion of red and crimsons. Blood colours. Soldier's colours. He struggled to his feet. ""I suppose I might have one or two more moons in me yet, Captain.""

""Sir,"" replied Aquamarine, and snapped off a clumsy salute before taking once more to the skies. The warm air bouyed her up over the field of battle and she thought, just for a moment, that she her father take his eyes away from the war that raged all around them to watch his daughter fly.

It was a war worth winning, she agreed. It was a war for the freedom to fly."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121010220957.returning-to-writing-and-returning-to-the-blog/returning-to-writing-and-returning-to-the-blog.html","Returning To Writing And Returning To The Blog",1349899797,"#Returning To Writing And Returning To The Blog#
It has been a long hiatus.

My amazing wife and I had twins (had being an odd word to use, as we still have them now) and I mistakenly thought writing would continue as usual. I also changed job, becoming CTO of a very exciting new business called <a title=""eCommerce Centric"" href=""http://www.ecommercecentric.co.uk"">eCommerce Centric</a>. And then we moved house.

Life, as they say, happened.

So, tonight I did a something that I have not done in a very long time - I wrote a short script, and sent it off to an anthology to see if I can somehow worm my way into their pages. I have the butterflies back, those little editorial butterflies that swim around inside you and ask if you did enough proof reading. I've missed them, in all their fluttery glory.

I'm also posting to the blog for the first time in a very long time.

Hello. I'm back. Glad you are still here.

You are here, <em>aren't you</em>?"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121011210511.google-press-center:-zeitgeist/google-press-center:-zeitgeist.html","Google Press Center: Zeitgeist",1349982311,"#Google Press Center: Zeitgeist#
<a href=""http://www.google.com/intl/en/press/zeitgeist/index.html"">Google Press Center: Zeitgeist</a>."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121011211216.dynamic-forum-signatures-version-2-[page-1-of-1]/dynamic-forum-signatures-version-2-[page-1-of-1].html","Dynamic Forum Signatures Version 2 [page 1 Of 1]",1349982736,"#Dynamic Forum Signatures Version 2 [Page 1 Of 1]#
<a href=""http://www.iceteks.com/articles.php/dynsig2/1"">Dynamic Forum Signatures version 2 [Page 1 of 1]</a>."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121011211216.put-your-rss-feed-in-your-forum-signature-(sigmyfeed---easily-creates-forum-signatures-from-rss-feeds/put-your-rss-feed-in-your-forum-signature-(sigmyfeed---easily-creates-forum-signatures-from-rss-feeds.html","Put Your Rss Feed In Your Forum Signature (sigmyfeed   Easily Creates Forum Signatures From Rss Feeds",1349982736,"#Put Your RSS Feed In Your Forum Signature (SigMyFeed - Easily Creates Forum Signatures From RSS Feeds#
<a href=""http://sigmyfeed.com/"">SigMyFeed - Easily creates forum signatures from RSS feeds</a>."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121012082248.huge-mystery-eyeball-washes-up-on-beach/huge-mystery-eyeball-washes-up-on-beach.html","Huge Mystery Eyeball Washes Up On Beach",1350022968,"#Huge Mystery Eyeball Washes Up On Beach#
Sky News are reporting that a <a href=""http://news.sky.com/story/996724/huge-mystery-eyeball-washes-up-on-beach"">huge and mysterious eyeball has washed up on a beach in Florida.</a>

Marine officials have said that the eyeball most likely came from a ""squid, whale, or some type of large fish"". All of which is deeply reassuring and proves they are on top of their game.

Personally, I am expecting either Starro or Cthulhu to come looking for that eye pretty soon, so the happy denizens of Florida had better watch out!"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121015154747.changes-to-google-adwords-policy/changes-to-google-adwords-policy.html","Changes To Google Adwords Policy",1350308867,"#Changes To Google Adwords Policy#
Changes to Google's Adwords Policy are something that can catch you with your SEO-pants down if you're not watching out for them. Sometimes, the policy changes are there to stop a practice that is so <em><strong>obviously</strong></em> ""black hat"" that you probably thought is was already likely to score you a penalty, but other times the changes can be quite innocuous and your perfectly innocent advert can find itself embroiled in scandal.

<a title=""Changes to Google Adwords, October 2012"" href=""http://www.ecommercecentric.co.uk/blog/2012-10-15.Changes_to_Adwords_Policy_and_What_You_Should_Do_Today"">My latest blog over at eCommerce Centric talks about the latest checklist of things that you should be watching out for in your Google Adwords.</a>"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121017093739.why-google-adwords-landing-pages-matter/why-google-adwords-landing-pages-matter.html","Why Google Adwords Landing Pages Matter",1350459459,"#Why Google Adwords Landing Pages Matter#
Since my <a href=""http://www.ecommercecentric.co.uk/blog/2012-10-15.Changes_to_Adwords_Policy_and_What_You_Should_Do_Today"">last blog on Google Adwords policy</a>, I've been digging deeper into the Adwords strategies of some Tier 1 retailers to see who is following the rules, and who isn't.

In my latest blog post for eCommerce Centric ""<a href=""http://www.ecommercecentric.co.uk/blog/2012-10-16.Adwords_Part_Two_-_Making_Landing_Pages_Relevant"">Making Landing Pages Relevant for Google Adwords</a>"", I've explored the very real problem of ""bait and switch"" adverts - adverts that say one thing, then deliver another. I have been staggered by how many major retailers (<em>Disclaimer: None of which are clients) </em>don't seem to have a handle on their Adwords campaigns. What has started to really frustrate me is that I am starting to see these poorly configured adverts not as just a waste of money by the people paying for them, but as a disservice to me as a customer and consumer.

Google <strong>do</strong> have somewhere that you can <a href=""http://support.google.com/adwords/bin/request.py?contact_type=feedback"">report adverts that violate Google Adwords policies</a>, which would now include ads that don't take you to the products they were advertising, but it is buried three or four clicks deep in their support pages. It makes you wonder if Google really care when consumers are misdirected, or if their real reward is in users hitting ""back"" and moving on to the next advert.

Of course, as I point out in my blog, Google are in the business of <strong>relevant search results.</strong> Of course they care if poor adverts start to cost them market share, or make people less likely to trust adwords, but I think the ""penalty"" for violation won't show itself as adverts being blocked and accounts being shut. It is far more likely, I think, that Google will hit violators in the pocket with higher costs per click.

All of which, ultimately, is good for the little guy who plays by the rules ... <em>eventually.</em>"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121022145219.is-google-crowd-sourcing-its-next-algorithm-change-a-cynics-view-of-the-new-google-disavow-tool/is-google-crowd-sourcing-its-next-algorithm-change-a-cynics-view-of-the-new-google-disavow-tool.html","Is Google Crowd Sourcing Its Next Algorithm Change A Cynics View Of The New Google Disavow Tool",1350910339,"#Is Google Crowd-Sourcing Its Next Algorithm Change? A Cynic's View Of The New Google Disavow Tool#
Google recently announced its new ""Disavow Tool"", allowing webmasters to disavow ""bad links"" to their websites.

Amidst all the excitement from SEO types and the sudden surge in articles telling us all how best to use this new tool (no two articles really agreeing, of course), two points for the cynics amongst us seemed to remain unexplored. Following on from <a href=""http://www.seomoz.org/blog/googles-disavow-tool-take-a-deep-breath#jtc198031"">my post to the SEOMoz forums</a>, I wanted to put down here some of my thoughts on the addition of the tool and what it might <em>really</em> mean for Google, its algorithm, and ""negative SEO"".

My theory is laid out chronlogically below, with the evolution of SEO being crucial to understanding why I think this tool now exists:
<blockquote>1: ""Everyone knows"" that Google values links. Link building becomes king and we all spend lots of time trying to build good links. Professional link building begins.

2: Someone figures out that you don't need to do it like that, you can just sell links between sites. Link buying is born.

3: Link Buying becomes a commodity product, as some of it can be automated and what can be automated can be done en-mass by low skilled workers. Sweat shops link farms are born, and we all get the change to buy ""100 PR9+ Links for $99"".

4: Google start to see the importance of linkage slipping and need to try and stop these dirty tricksters. But, heck, those tricksters and sneaky and do lots of clever things to hide their link farms and pass their battery-farmed link eggs off as good, wholesome, organic eggs.

5: Google need a way to tell which links are good and which links are bad, but that's very difficult and people keep complaining about algorithm updates that don't do what we think they should. If only there was a way they could persuade us to 'fess-up our link building sins...

6: So... Google tell us all that link farms are bad and that if we don't stop using them then the SERP Boogie Man is going to come and kill us in our beds. And penalise our sites, which is worse.

7: Panic begins. ""What is someone does it to me?"" we cry. ""Negative SEO? What's that? Can it be true?""

7: Google say ""Don't Panic"" and give us a tool to ""disavow"" those naughty links. The ones that they can't find that easily.

8: Everyone jumps on and shops any naughty links. Sweat is wiped from brows and everyone gets to tell their SEO clients that their nose is well and truly clean.

9: Google site back and collate a big, fat database of confessions from webmasters, then launch their algorithm nukes at the worst offending link farms.</blockquote>
So, am I a cynic or is this as obvious to everyone else as it is to me? Could this be the start of Google moving towards human-editing to help control its index? Or is it just the death of those adverts that off 100 PR9+ links for $99?

<em><strong>Comments below please!</strong></em>"
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121023221043.why-the-apple-upgrade-cycle-will-only-speed-up-and-up-and-up/why-the-apple-upgrade-cycle-will-only-speed-up-and-up-and-up.html","Why The Apple Upgrade Cycle Will Only Speed Up And Up And Up",1351023043,"#Why The Apple Upgrade Cycle Will Only Speed Up. And Up. And Up.#
Mashable are featuring a great Op-Ed piece today ""<a href=""http://mashable.com/2012/10/23/ipad-3-owner-oped/"">IPad 3 Owner Burned</a>"".

The article talks about the consumer's feeling of being ""burned"" as Apple announce the iPad 4 just 7 months after the release of the iPad 3. The new model will have <em></em><em> significantly</em> higher specifications, and the resale value of existing iPad3 is crashing as a result.

As the article points out, this problem really only affects the specific type of user who early-adopts Apple products and who is ready and willing to queue in line for the ""next best model"". It also points out that Apples timeline between hardware updates is getting shorter and shorter. Whilst the iPhone release has become an almost annual event, mostly I suspect to tie in with expiration of mobile phone contracts, the iPad release schedule is gaining speed.

<em><strong>So, why are Apple releasing hardware updates faster and faster?</strong></em>

Personally. I think the answer lies in the arms race that Apple now find themselves in against every Android vendor our there. Not so much the unknown brands turning out Android powered tablet devices for the budget concious, but the likes of Samsung, Google, and Amazon.

The iPad Mini launch has already given us all the opportunity to compare the specs of the new iPad Mini to our favourite Android devices, and the results look good for Android. Just check out this article from Android Headlines to see<a href=""http://androidheadlines.com/2012/10/featured-how-does-the-apple-ipad-mini-compare-to-the-google-nexus-7.html""> how far behind the spec of the Nexus 7 the iPad Mini is</a> <em>already. </em>Remember, Google are already working on their next version of this device.

Apple stole the march on pretty much an entire industry, arguably <em></em><em> creating</em> a new industry, with the launch of the iPad. Now they need to keep up with everyone else, and keeping up may mean releasing new hardware every time a competitor does.

The speed of updates looks like it can only increase, and the risk of burning out loyal customers is now very real."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121023223745.waiting-for-the-lights-to-go-out/waiting-for-the-lights-to-go-out.html","Waiting For The Lights To Go Out",1351024665,"#Waiting For The Lights To Go Out#
Dorothy had been walking for three hours in the rain. Her dress was wet through, and the tiny coat that she had thrown over her shoulders as a concession to the weather was little more than a sopping rag.

There was no moon overhead, and the noises of the city had long since died.  Everything, it seemed, had died.

All there was was Dorothy, the rain, and the flickering street lights. Two ahead, one behind. Always that, two ahead and one behind. Dorothy didn't know how she knew it, but she knew that she had to stay in the light. The light was safety.

All she had to do was stay in the light.

The light behind Dorothy flickered, and she instinctively skipped two steps forward, cross thorough the point where the light overlapped best. The light behind died a moment later, and a new one sprang up in its place, ahead of Dorothy.

Two ahead, one behind.

Dorothy wished she had listened to her mother and stayed in tonight. She wished she'd shared a cab with her friends, instead of deciding to walk home. She wished that she knew where she was right now, that she could catch some glimpse of the world beyond her little patch of light. She wished the growling would stop, whatever it was. It didn't seem to move, didn't seem to change with the lights. Whatever it was seemed to be right next to her, and yet there was nothing there.

Just the lights, blinking and flickering. Moving her onwards.

Two ahead, one behind.

<hr />

""Can you hear me love?""

The paramedics huddled over Dorothy, trying to keep the rain off her crumpled body. The engine of the car that hit her was still running, coughing and growling, one of its headlights casting a stark halogen over the bloody scene.

""No pupil response...""  said one of them, flashing a small torch across Dorothy's eyes as he held them open.

""Go again"" said the other, ""She's still with us...""

""Until they move this car,"" replied the first. ""And then that's it.""

""Well, maybe she'll get where she's going,"" said the other, ""Sometimes they do.""

""Sometimes""

<hr>

And in the dark, Dorothy dodged through the lights again, the rumbling growl never leaving her side."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/20121024094751.the-gunslingers-ghost/the-gunslingers-ghost.html","The Gunslingers Ghost",1351064871,"#The Gunslinger's Ghost#
It had started in the West. And that was fair enough, because that was what everyone said the West was all about. America, the land of opportunity. The land of fresh starts. The place where anything could happen.

And it did.

It had started when Jacob had rode into the wrong town with his little family on the cart behind him. He wasn't much of a map reader but, swept up in the gold rush and eager to stake his claim, he'd loaded them all onto a small cart and headed West. He had hoped to hitch up to one of the big wagon trains, then break away from them when the time was right. Find a good spot, near a good town. Somewhere for the kids to get schooled, so they wouldn't end up chasing dreams across the country like their old man, somewhere for his wife to buy fine dresses with all the money his claim would earn them. Church on a Sunday, singing praises to high heaven, a good respectable man with a good respectable family.

But Jacob didn't find his wagon train. He didn't find the perfect little town he'd dreamed of. He found a place called Malady, and it was fair to say that the place found him.

Did it matter now? Maybe, maybe not. The town was gone. But Jacob was still wandering, and every town he blew into was another town just like Malady. A town just like the town that took his family.

""Jay? Are you coming down for breakfast?""

A woman's voice shook Jacob lose of his memories and back into the present day. The very present day. The calendar on the wall said the year as 2012. A long way from the days of the West, and a long way from Malady. 

""Sure, I'll ... er ... be right down.""

Jacob checked his profile in the mirror. This body was fifteen or sixteen, he'd wager. A man, where Jacob came from, but little more than a child in this time. The six shooter was snug in the back of his denims, the loose shirt he was wearing giving it no outline. The six shooter was always there, wherever and whenever Jacob woke up. It was the constant, the steady point around which his world turned.

The gun was love.

Downstairs, a woman who Jacob guessed was his mother made pancakes. The food here sure beat a lot of the places he'd woken up, but a full belly didn't make the world right. It just ... slowed men down. Contentment was not a state of mind that Jacob could allow himself. Even as he ate the pancakes, feeling their warmth dull his hunger, his eyes picked apart the woman in front of him and found the monster underneath. She was the same, no better than any of the others. Her painted face, her clothes. Another one, like all the rest.

Jacob at the last mouthful of pancake and pulled the six shooter out from behind his back.

""This gun is love,"" he said, and shot his mother through the head."
"/home/chris/Github/www.planetofthepenguins.com/10.content/posts/201301190000.new-website-new-cms/new-website-new-cms.html","New Website New Cms",1358550000,"# New website, new CMS

If you are reading this, you are looking at the **all new Planet of the Penguins**.

It has an all new *""design""* (if you can call my minimal approach to typography and colour a design) but, more importantly, an all new CMS.

The CMS powering this website is the [engine4](http://www.engine4.net) CMS pattern, a ""bare bones"" CMS that I built to illustrate how you build a CMS using engine4. I hope that by using this CMS as *my* day-to-day CMS I will find all the kinks, issues, bugs, and problems not only in the CMS pattern but also in the framework itself. I'm a big advocate of the [""dog fooding""](http://en.wikipedia.org/wiki/Eating_your_own_dog_food) process, so I've laid myself up a big meal right here.

The other important new thing is that there will be **new content**. One of my big objections to Wordpress, and the major reason that I have stripped it out of my website, is that I felt it got in my way. I am a relentless and unashamed ""tweaker""; I like to play with how my website works and what it looks like just as much as I like to write content for it. Wordpress didn't make this easier for me. If anything, the fact that I couldn't get the result that I wanted meant that I sacrificed to tweaking Wordpress when I should have/could have been writing.

So, if this is the only post on this blog then the experiment has failed. The engine4 CMS pattern has eaten up all my spare time and I have not written one jot. If, however, this post has vanished down into the bowels of the site, then things are working.

I'll be blogging here about every step of each process - my quest to create a perfect writer's CMS, my quest to write and publish more this year than ever before, and the curious intersection between technology, creativity, writing, and productivity that seems to be my ""beat"".

See you next time. Assuming there is one...

"
